sentenceCount,wordCount,spellingErrors,grammarErrors,topicCoherenceScore,avgSentLen,uniqWordCount,fleschReadingEase,CLIndex
16,208,17,16,4180.724629552677,27.75,132,68.84,8.3
17,153,9,6,2689.0379844699387,18.29411765,81,78.38,6.38
25,211,18,13,4235.399548149855,16.48,134,62.38,9.39
24,235,20,4,4411.296051454574,17.04166667,122,59.23,9.4
8,158,11,4,3078.8083878037187,35.875,87,40.18,8.9
19,216,30,5,3506.844521878174,17.73684211,149,33.82,11.85
12,118,11,0,2142.532604353836,20.0,60,76.76,6.38
25,268,31,10,4808.719974798652,18.44,164,47.22,11.26
36,315,26,12,5875.707726379448,14.52777778,195,64.1,9.22
22,244,23,3,4386.320129739828,19.5,179,63.43,9.58
1,14,0,0,382.5323984323213,23.0,11,81.97,8.25
17,140,3,0,2849.337151840256,16.88235294,82,79.9,6.61
25,179,9,3,3537.175774722576,15.32,111,73.37,6.43
11,106,3,5,2193.5964934102544,18.45454545,51,67.79,8.18
34,233,12,6,4668.126196335321,12.26470588,129,65.93,9.1
27,236,12,6,4988.059030450288,17.66666667,144,77.27,6.44
3,42,9,3,716.7149225989027,30.33333333,38,66.41,7.5
14,196,18,12,3519.612684288506,24.85714286,106,67.62,8.25
31,273,10,4,5165.20422952805,15.93548387,184,63.9,9.39
15,152,3,3,2920.8222532784353,18.66666667,100,68.5,9.11
13,158,12,3,3016.500472119885,22.46153846,123,72.29,7.09
34,257,21,1,5220.907222208081,13.97058824,178,73.17,7.88
31,183,10,0,3520.9699488089504,11.35483871,118,76.72,5.95
18,193,11,6,3749.9911911746894,19.88888889,145,68.3,7.43
29,237,23,4,4272.059425007623,15.20689655,169,73.37,8.11
15,145,5,9,2769.1262019183355,17.8,77,69.11,6.91
24,181,12,3,3549.4983070159687,12.95833333,126,75.61,7.82
19,188,11,2,3727.484807973718,17.94736842,132,78.99,7.89
21,179,10,6,3374.778918359747,15.28571429,118,64.51,10.32
9,101,6,1,1775.0523174436908,21.88888889,75,61.29,9.0
23,217,15,3,4175.806877145522,16.30434783,161,60.04,10.21
19,201,17,9,3955.258281289644,18.31578947,124,57.0,9.35
27,157,3,1,3100.3342873511747,9.888888889,84,70.19,7.69
30,307,29,4,5457.5417108031825,17.23333333,193,61.46,8.88
16,138,10,8,2816.458009555613,17.5,93,87.65,5.04
11,62,8,2,1102.2491946993496,11.90909091,46,82.44,5.1
25,259,15,7,5256.46782569856,19.04,178,68.91,8.7
20,194,22,8,3585.329995786775,18.2,116,77.47,6.62
10,97,10,7,1724.8464328670882,18.2,67,61.67,9.74
22,205,6,6,3839.853004447049,17.09090909,130,69.41,9.11
34,259,12,12,4993.207127978256,14.02941176,184,72.87,8.23
20,175,9,7,3554.0370229787372,15.75,98,62.11,8.13
27,282,19,6,5141.974372787731,17.40740741,179,51.68,11.02
31,227,27,4,4063.4197535394305,12.64516129,141,75.2,8.34
14,200,17,5,3717.014733155577,29.28571429,125,56.93,7.38
13,117,15,4,1974.6190215614863,16.07692308,86,63.8,9.57
35,258,17,7,4869.785090186319,14.37142857,164,73.47,6.84
29,268,19,0,5290.38078004585,17.65517241,154,70.33,8.41
17,158,9,3,2955.4653947230668,18.52941176,102,69.92,6.84
24,182,10,3,3909.807055642149,13.91666667,112,73.47,6.66
30,294,40,4,4946.946856068014,17.43333333,200,69.52,8.88
39,314,17,4,5745.413422845558,13.76923077,188,72.97,6.43
12,194,17,7,3683.302849302006,30.66666667,107,62.95,6.11
13,164,7,3,3246.303442854871,24.0,101,64.44,7.96
13,152,23,0,2845.1284399881533,21.46153846,108,66.88,7.95
33,230,11,5,4389.0478430797275,12.57575758,155,75.3,8.74
22,174,13,4,3404.3920912346207,14.09090909,116,73.68,8.29
20,168,21,6,2979.3264409953504,16.45,109,66.98,8.12
33,302,16,7,6711.4770582813935,20.36363636,190,76.35,7.95
27,325,37,5,6027.584192528438,20.37037037,229,63.83,10.28
36,228,9,6,4886.488269252637,11.55555556,146,84.78,5.96
36,250,12,3,4981.082356485065,11.41666667,162,68.16,9.09
26,199,28,4,3550.7002230767444,13.80769231,134,74.08,7.3
5,71,9,0,1262.876865695368,25.8,44,62.21,9.12
10,119,3,3,2553.1033279684666,24.3,84,64.54,9.06
39,276,17,0,5064.499261117519,12.82051282,180,74.9,9.03
28,217,24,5,3695.076892483179,14.75,141,80.41,6.32
10,121,2,2,2504.001533807593,28.3,71,68.64,6.39
49,356,17,10,6755.55920244163,13.02040816,198,67.04,8.4
17,188,17,4,3525.881924028239,18.11764706,148,47.72,11.38
18,230,11,6,4688.023153993271,22.61111111,160,55.78,10.1
21,132,11,6,2370.1216275026068,12.42857143,94,73.07,8.75
14,140,7,2,2684.504248038025,18.71428571,90,73.0,6.68
8,151,10,10,3082.1156223291737,37.875,93,44.01,6.58
27,207,11,4,3931.7293456887282,14.44444444,135,73.78,7.59
16,119,12,3,2140.538584789814,13.9375,90,65.01,8.46
15,152,9,6,2990.733057352229,20.8,101,84.71,5.98
34,261,12,10,4916.665597116362,13.35294118,159,75.1,8.28
27,204,23,7,3914.309058571308,14.48148148,141,90.8,5.21
20,183,19,6,3472.012921826179,16.05,107,71.44,9.22
33,298,24,4,5542.3152227398,15.48484848,199,71.24,9.05
11,159,11,2,3191.1052676482045,25.09090909,81,48.81,7.61
16,123,10,6,2210.6822832095468,15.0,67,71.04,7.83
32,239,13,5,4056.0748659248466,13.46875,145,65.93,9.1
24,281,10,1,5779.7558106752385,20.33333333,177,68.1,8.36
39,200,16,0,3622.5796661199315,9.974358974,131,85.08,5.37
20,187,4,1,3839.970276966559,17.35,128,79.4,6.61
15,146,9,3,3085.5865195562765,19.06666667,94,76.15,6.56
17,146,13,2,2575.284543549708,14.47058824,95,63.49,8.64
10,98,6,3,1867.3673372765682,19.4,75,72.5,7.14
6,110,15,5,1974.7756701917288,38.66666667,84,49.62,9.64
23,229,35,1,3624.6310091467494,18.04347826,158,60.79,9.41
33,208,9,3,4069.4940486929772,12.54545455,137,84.07,6.66
23,213,16,2,4240.406145351022,17.13043478,130,71.34,7.6
27,247,12,1,4739.3289346760075,16.59259259,146,71.75,7.6
45,446,35,5,8120.251453814887,16.75555556,275,53.61,11.48
18,171,15,3,3336.352788387892,19.88888889,91,76.76,6.73
22,182,11,2,3532.437005362214,15.22727273,101,63.9,9.74
21,191,8,5,3956.844362861091,15.76190476,121,80.82,7.02
16,171,6,4,3858.818374503236,21.0,84,76.05,5.4
9,173,15,10,3410.127293930699,42.33333333,98,42.35,8.2
1,1,0,0,37.60180832239656,1.0,1,121.22,-22.21
34,214,13,2,4109.421127904643,12.70588235,140,75.91,6.02
41,307,20,6,5469.444288020415,13.04878049,217,75.0,7.93
32,163,10,2,3155.4549096313426,9.40625,116,87.01,6.24
18,189,17,6,3374.0003609522473,19.0,133,59.74,11.14
2,11,0,0,210.45375078138244,8.0,10,80.28,6.1
6,91,17,1,1527.07868194917,26.5,67,70.16,7.38
23,193,3,1,4075.2699120277593,16.47826087,95,61.97,8.58
24,224,10,6,4411.477363269931,16.25,162,71.44,8.58
18,175,16,7,2702.651738696848,18.94444444,133,50.36,11.66
39,332,13,12,6264.069484638846,15.25641026,216,71.24,8.58
19,236,16,4,4875.087713000577,20.21052632,103,58.52,9.11
13,129,17,0,2045.8559645978144,15.53846154,63,71.44,8.12
22,225,16,3,4317.068216729117,18.72727273,118,77.87,7.89
19,215,13,4,4265.806303771061,21.94736842,124,66.27,8.18
33,299,32,7,5061.647096122671,16.18181818,213,67.08,9.05
34,307,13,8,5913.5635659073105,15.97058824,163,71.65,6.55
37,307,11,7,6233.664097565201,15.0,182,81.43,6.84
23,276,10,5,5405.664714774233,21.0,184,59.33,10.1
25,301,29,8,5782.938157125289,20.24,190,57.71,10.27
18,195,23,3,3520.125754144822,20.94444444,134,73.41,7.72
20,171,8,3,3417.4453970908535,16.95,110,69.82,7.43
31,269,20,2,4950.267322675591,15.96774194,176,70.43,7.77
14,118,10,1,2097.242182339079,13.5,87,65.62,8.69
26,265,23,5,5143.9762520744,16.34615385,137,60.65,10.04
27,251,17,11,4954.864629976359,17.48148148,163,78.69,7.54
19,154,11,0,2688.811377674381,14.0,98,65.01,8.92
11,116,11,12,2382.9980058224382,23.72727273,75,62.51,7.49
26,232,12,8,4832.956680090193,16.19230769,147,71.34,7.6
17,160,11,1,3187.7272534925596,18.70588235,99,76.66,6.91
25,245,23,8,3947.6151386466668,19.88,149,73.41,6.62
23,220,12,5,4463.674445191304,16.73913043,139,63.8,9.97
29,332,2,8,6184.701808698956,19.24137931,208,60.45,10.27
38,329,14,9,6035.756639687953,15.42105263,203,63.39,9.16
28,133,12,10,2321.045120572787,9.285714286000001,97,78.75,5.19
23,249,14,6,4852.166686565511,18.47826087,171,61.67,9.92
20,189,16,4,3561.625962442075,18.5,137,63.53,8.71
6,74,6,3,1462.554161666505,25.0,55,71.78,6.91
15,135,11,6,2681.1074915364657,17.4,85,70.84,7.83
22,178,14,4,3328.466234344682,16.18181818,111,74.63,7.54
31,241,12,5,4592.163388666759,15.83870968,133,76.66,5.92
29,206,14,6,3870.503624617235,13.20689655,120,66.64,7.64
35,223,12,2,4173.836557028711,11.4,158,68.06,9.09
20,251,12,3,4784.534259379476,25.3,146,72.09,5.46
15,243,11,6,4703.43360306701,36.26666667,147,61.13,6.63
44,343,18,12,6469.51922215068,14.29545455,224,64.0,9.74
20,172,10,5,3197.027606443485,15.2,113,72.56,7.07
32,203,9,10,4008.6421820467654,12.875,140,83.25,5.5
32,281,34,3,5072.5133161327985,16.59375,200,70.02,8.06
6,55,4,2,1093.8081011867428,16.83333333,45,71.34,7.36
13,79,6,4,1580.5344827042586,11.53846154,55,85.28,4.85
23,209,18,8,3937.8656259360573,16.43478261,133,79.5,6.67
27,149,19,0,2468.753843136993,9.0,109,69.99,8.44
22,216,18,4,4100.476756871525,17.04545455,150,67.69,7.08
16,104,5,6,2267.6537188931115,12.4375,76,75.91,8.45
15,176,6,2,3373.7046372270433,18.66666667,111,53.21,13.34
6,86,7,5,1779.9151447279773,29.0,62,59.67,8.48
32,247,7,5,4580.412999835628,14.5625,152,72.26,8.18
20,173,21,4,3117.959187793629,17.35,123,86.94,5.33
23,245,19,2,4522.306353494751,18.43478261,166,60.65,9.05
3,101,8,3,2401.3883643875806,71.66666667,55,33.25,5.89
15,117,8,2,2058.0713547917876,14.46666667,96,73.98,7.88
10,138,19,4,2308.483655214958,24.3,97,44.17,10.57
43,418,47,18,6714.618272731602,16.53488372,267,69.82,8.82
20,188,19,1,3220.0614905046614,15.4,123,53.31,10.84
4,104,14,4,1808.6733458277104,48.75,78,39.17,7.1
22,230,13,1,4547.33358503544,21.27272727,151,67.18,7.49
26,229,7,4,4588.442975561606,17.30769231,141,79.8,7.54
17,212,19,3,4339.452601444856,22.11764706,143,61.4,8.71
8,127,6,2,2817.780283953222,32.5,91,63.87,7.32
16,136,16,5,2434.5806833989727,16.3125,106,80.41,6.32
14,199,15,10,4053.4108264742326,28.78571429,106,65.49,7.85
32,260,24,3,5049.164863268451,14.0,160,66.03,8.46
26,178,6,4,3683.7453228960617,13.38461538,112,74.39,7.18
19,160,16,2,3094.0435874668765,14.15789474,90,80.82,7.07
26,237,11,9,4421.864557940615,16.38461538,144,62.27,8.7
9,159,10,4,3303.6660745171394,37.0,104,46.68,8.49
22,233,12,9,4709.282146766022,19.59090909,128,67.59,8.94
33,233,35,6,4117.365693475389,13.48484848,173,74.9,7.0
35,325,21,5,6006.95428353876,16.31428571,241,62.58,9.92
17,107,4,2,2144.03957162976,11.23529412,63,85.49,5.61
3,105,11,5,2267.318362687347,63.66666667,62,32.61,5.42
20,147,10,3,2930.3968697352166,13.8,104,74.9,8.4
8,84,4,2,1760.097762149261,23.375,66,69.75,6.62
23,160,11,7,3048.1232684367174,12.86956522,111,82.65,6.43
23,241,15,4,4726.293238304751,19.73913043,160,66.57,7.2
11,137,4,3,3220.1244220004214,22.90909091,80,71.48,8.59
12,144,2,2,2968.868061421929,21.66666667,64,64.54,9.52
18,165,8,3,3116.0383199845332,16.11111111,111,62.78,9.51
36,249,23,7,4507.259028476798,12.13888889,173,67.45,10.08
25,214,16,9,4095.810400348132,16.16,137,71.44,7.89
15,92,5,0,1657.3459820522246,12.2,69,83.76,6.6
21,220,16,0,4040.172603291124,19.904761899999997,152,67.49,8.36
22,208,19,5,3936.761670960012,17.81818182,126,73.51,7.84
3,78,7,2,1679.1442397299966,59.33333333,60,45.13,5.71
42,255,15,7,4144.001630450119,10.76190476,177,76.62,5.95
18,179,9,4,3394.1048112018575,18.0,119,53.41,10.44
27,215,20,4,3709.5903822141045,13.14814815,118,66.33,9.1
18,166,14,0,3088.9902529387145,16.66666667,125,79.09,7.71
7,117,15,5,2297.640923618849,29.85714286,78,66.71,6.98
14,147,7,2,3262.6486917565257,22.42857143,105,74.32,5.98
18,122,2,11,2398.73581913011,13.27777778,75,74.29,7.65
30,239,19,6,4467.4826772870565,15.23333333,142,72.56,7.13
35,284,19,12,5608.291485798774,15.2,178,72.05,8.87
21,189,10,8,3623.422683362414,15.47619048,137,55.95,11.13
27,184,9,9,3592.190481779159,13.85185185,106,79.7,6.73
15,162,15,5,2794.3009144106436,20.46666667,104,60.18,8.83
18,196,17,2,3681.6560748704806,16.61111111,125,63.29,9.97
22,125,24,1,1576.7451096532188,8.227272727,72,67.99,8.94
17,150,4,1,3010.4167888097168,16.58823529,83,70.84,7.31
30,243,27,4,4457.325613859662,15.16666667,180,69.21,9.28
24,164,16,6,3103.839788351913,13.54166667,112,80.62,5.86
18,137,4,6,2689.6220276352565,12.83333333,91,75.71,7.7
19,137,14,2,2448.660295444987,16.15789474,92,62.88,7.71
34,263,20,4,4777.44352925051,13.35294118,185,66.54,9.15
13,120,7,5,2284.7837833547915,17.0,82,71.65,8.18
16,209,11,3,3776.3792448005947,27.75,112,65.8,6.74
26,189,18,1,3223.7536415639493,15.34615385,102,80.21,6.67
1,1,0,0,37.60180832239656,1.0,1,121.22,-22.21
24,218,16,7,4482.092019892349,17.0,154,71.34,8.87
30,256,27,1,4594.349175807003,15.3,191,72.46,9.45
15,146,14,6,2761.62618525694,17.6,112,78.99,8.12
9,93,5,3,1802.3964335486046,22.33333333,75,74.63,6.38
21,190,8,8,3428.4747128158006,18.52380952,118,78.28,7.02
26,236,21,8,4340.481684974396,17.07692308,144,77.37,7.43
14,129,10,9,2458.1154510478914,17.42857143,79,76.25,4.76
19,243,25,6,4547.744451842897,22.26315789,140,64.75,9.12
18,201,16,2,3602.121387473242,20.88888889,119,74.93,6.15
36,231,14,4,4294.56979973633,11.22222222,147,67.76,9.38
27,222,12,13,4143.599797257286,17.14814815,117,69.31,7.37
19,195,13,10,3924.3408743046016,20.31578947,123,75.24,7.25
15,144,16,4,2367.441747451003,17.2,92,71.04,8.93
25,228,10,4,4595.238980244889,17.28,145,71.14,8.0
8,67,4,7,1310.9004430425136,15.625,44,73.07,8.46
19,122,7,0,2466.4397008405313,12.05263158,81,67.45,8.05
15,207,15,8,4295.258772947916,28.73333333,134,66.0,6.57
11,123,10,1,2380.986580841099,21.90909091,86,74.63,6.85
12,144,4,4,2901.0011418133527,23.41666667,92,71.18,7.09
24,284,18,43,5767.371017245107,23.375,141,73.1,6.85
23,189,7,2,3625.0491549586186,14.65217391,111,81.53,5.56
19,262,13,12,5238.3423420046365,26.0,142,67.83,7.79
21,191,9,6,3754.386423758537,17.14285714,104,78.69,6.38
35,287,29,6,5028.129502390447,14.94285714,181,72.46,7.77
42,275,13,4,5732.750109237599,12.45238095,175,75.91,5.67
24,187,5,0,3529.8156724680366,13.45833333,112,56.15,10.08
21,193,12,3,3460.221984830605,15.38095238,135,47.49,11.48
26,209,19,2,3796.3158448805634,15.57692308,138,81.12,7.19
23,160,5,5,2991.6783931926207,14.34782609,112,90.19,5.39
14,152,10,6,2645.6905739197264,20.71428571,115,67.69,8.41
22,212,12,7,3841.4245233224165,18.36363636,128,78.59,7.02
27,201,7,3,4279.293499773605,13.51851852,132,74.19,7.42
6,91,4,1,1991.4466463474996,29.5,68,61.33,8.19
3,71,4,0,1560.9626194926498,61.0,41,39.0,7.45
11,151,7,3,3033.445136940762,29.90909091,92,58.45,8.19
24,182,6,1,3504.7140493693114,13.83333333,115,66.13,8.81
23,217,8,0,4373.990306245178,16.34782609,114,71.85,7.83
16,136,7,0,2547.862908999308,16.5625,108,70.94,7.02
25,214,16,2,3924.5960052890073,13.92,115,73.88,8.0
6,103,12,3,2145.4823700851803,40.16666667,78,65.22,6.16
44,408,30,8,7793.186387669166,17.93181818,283,69.72,8.7
16,143,16,1,2516.025431364182,17.5,87,79.4,5.16
33,201,15,5,3671.625379226026,10.54545455,133,77.43,6.94
7,68,1,2,1343.35457206193,23.28571429,41,64.95,8.54
20,225,28,3,3632.1546275533947,19.2,151,67.89,8.18
12,117,18,3,1830.8546005765782,19.58333333,76,85.62,5.11
28,215,19,11,3966.142826607776,16.07142857,121,80.72,7.07
35,242,12,5,4630.790251687196,12.17142857,122,67.35,8.45
14,174,16,1,3451.3715932802993,24.5,114,48.03,6.87
21,184,7,2,3652.951337538469,17.42857143,132,79.5,7.25
35,300,39,6,4808.057386111052,15.51428571,172,49.59,9.3
28,203,17,3,3851.98609350317,14.5,155,71.34,7.6
21,225,8,7,4404.324665189757,21.28571429,165,75.44,7.78
22,226,12,5,4114.610607604517,17.68181818,110,68.7,7.89
22,179,11,3,3603.6764409193574,15.36363636,114,72.87,6.66
25,250,10,1,5494.002138627871,16.28,153,71.95,9.34
13,79,4,2,1593.614506000533,12.69230769,52,92.73,4.1
25,164,8,4,3079.3568941249505,13.48,103,83.46,6.08
29,147,6,4,2898.742691312783,9.275862069,95,79.36,7.91
29,259,19,1,4861.449428452349,16.4137931,181,70.73,8.41
17,142,6,5,2711.1038515934533,15.94117647,83,64.3,7.88
26,280,14,8,5582.089478011978,21.84615385,168,64.64,9.06
21,223,21,5,4070.9525796898943,18.71428571,154,60.14,9.17
39,321,34,6,6098.28978098208,15.17948718,225,64.61,9.56
31,316,11,3,6486.204127447144,17.61290323,168,70.63,8.06
19,149,14,0,2708.258863210096,12.73684211,101,66.44,8.98
8,99,14,4,1696.7919407991276,21.75,70,63.12,8.19
23,187,20,1,3572.1489455490005,15.26086957,123,80.62,7.13
8,85,1,0,1741.6375146209662,19.375,67,65.96,8.01
20,186,23,5,3313.4729082231506,17.1,100,69.21,7.89
16,119,6,0,2437.110305887765,12.625,80,75.61,7.35
29,305,10,8,5723.285092163811,18.48275862,196,69.62,8.12
25,264,29,6,5303.686544784762,20.24,161,65.15,7.67
17,166,8,4,3724.2692910101982,18.64705882,104,78.18,6.44
9,61,6,2,1075.8036928929355,13.33333333,51,62.68,8.29
34,251,12,4,4188.247934240956,13.82352941,152,74.08,8.23
23,232,12,10,4628.977670822721,20.30434783,165,66.37,9.28
25,210,15,3,3911.66855061566,16.16,154,70.73,6.67
27,214,8,4,4408.090570630803,14.88888889,148,80.01,7.36
10,146,8,2,2869.1981713932937,24.6,102,65.86,8.88
28,191,13,6,3785.718960866493,12.21428571,131,70.53,8.18
19,236,11,13,4715.90499543029,25.05263158,115,48.4,8.14
16,175,12,1,3239.976698669435,19.4375,126,50.67,10.97
41,326,27,12,5556.093733372145,14.24390244,178,77.67,6.04
27,257,15,2,4612.935582742237,16.81481481,185,70.84,8.12
20,189,24,3,3138.4979155388583,16.25,135,56.69,9.0
14,217,37,3,4046.817109159367,34.0,143,54.8,8.83
23,177,8,5,3329.769483632561,14.91304348,123,73.58,6.55
15,118,4,0,2430.2635814821374,14.6,82,73.88,8.63
27,222,10,2,4092.3125467724053,15.48148148,130,72.87,7.07
38,248,7,5,5004.934468153123,12.31578947,171,84.68,6.6
16,182,17,7,3861.7075156811607,22.5,117,74.63,7.02
18,168,13,6,2979.8605416255327,19.16666667,99,70.06,7.2
11,110,2,6,2477.185120283272,19.0,68,69.11,7.2
9,139,5,3,3035.5645107470514,31.33333333,76,53.48,9.47
23,217,16,6,3907.0004074385297,16.26086957,157,63.09,9.97
29,278,23,4,5082.1655447908,18.06896552,189,66.47,8.65
12,159,6,8,3360.9814143972408,26.33333333,101,52.97,8.89
25,217,13,4,3987.0505079686113,15.64,180,62.98,9.22
22,195,19,12,3572.1220716212756,16.13636364,109,67.18,7.66
25,205,11,1,3746.9988692835377,14.76,141,56.45,10.66
19,176,11,2,3614.3768603500803,19.15789474,123,75.24,6.73
15,147,28,8,2262.4630717536425,18.6,99,60.24,8.88
36,242,19,15,4218.06391906016,12.61111111,169,66.44,8.05
24,140,6,9,2754.608474470349,9.458333332999999,105,70.5,8.49
30,292,29,8,5649.5238552138435,19.16666667,189,68.3,7.49
20,143,21,1,2280.474443586154,12.45,96,84.37,6.54
9,115,7,4,2331.8189605456214,28.88888889,88,68.54,7.67
25,184,18,7,3361.4878891533226,14.08,93,81.93,5.62
17,220,11,1,4577.435075018326,26.23529412,103,70.67,7.43
31,299,8,5,5696.691972853438,17.32258065,203,62.38,9.92
25,168,8,3,3352.236191001971,13.16,122,83.15,6.14
22,232,9,4,4758.78876973132,20.40909091,140,74.12,6.85
32,267,18,7,5073.790675858799,15.75,180,63.49,8.76
28,235,2,11,4598.7470346975615,15.64285714,160,81.43,7.24
19,232,15,2,4738.274283722646,20.52631579,140,67.69,9.05
24,137,9,2,2569.8700114642656,9.0,88,86.91,6.24
6,106,11,3,2205.6849724965373,31.33333333,69,56.63,9.76
45,294,22,1,5302.704263554007,11.95555556,201,75.81,8.16
24,249,24,2,4663.722613826907,18.29166667,164,68.6,8.82
18,180,4,3,3777.980407423731,17.61111111,107,62.38,9.57
19,249,20,4,5091.506334945468,25.36842105,134,62.92,8.36
29,247,20,3,4707.249669113177,18.17241379,154,68.4,7.89
35,274,27,7,4748.844307424001,14.28571429,209,74.49,8.58
14,140,6,9,2703.3068661028015,20.78571429,89,76.35,6.67
30,299,15,8,5585.632042604832,18.4,203,60.65,9.4
22,244,8,5,5111.246501241091,20.68181818,103,58.92,8.65
24,163,9,10,2880.9562580764823,12.08333333,120,76.32,8.28
21,195,6,5,4003.740443649321,17.42857143,127,53.21,9.68
15,182,11,8,3687.04605482498,24.4,108,72.19,6.8
6,117,32,2,1786.743508744431,37.66666667,94,31.56,8.78
27,224,14,4,4131.142573757509,15.59259259,141,80.62,6.96
18,157,9,11,3470.955202266786,16.88888889,90,67.08,8.47
25,193,16,4,3305.4530439546556,13.4,134,80.82,8.12
32,279,12,3,5024.597395997787,15.59375,181,64.1,9.45
29,212,18,5,4036.8581693502715,14.06896552,137,82.24,5.44
26,192,8,10,4016.1125167874907,15.07692308,125,81.83,6.31
26,172,6,0,3271.6634645856243,12.30769231,127,67.35,8.98
36,262,22,7,4871.3484755940935,14.22222222,176,81.73,5.91
34,311,8,2,6700.053453446462,19.97058824,186,77.47,5.8
14,161,21,0,2697.176198620755,20.57142857,84,55.88,9.12
19,211,5,9,4372.59774768579,22.10526316,139,66.27,8.47
46,289,37,8,4958.268472302594,10.60869565,194,85.59,6.36
22,178,10,3,3611.61263836205,14.95454545,115,72.66,6.61
18,137,11,5,2751.885865527653,14.88888889,100,81.93,6.37
15,94,2,3,1823.3510356516504,13.33333333,69,83.56,6.19
27,221,14,9,4164.562289154162,15.62962963,122,76.56,7.54
21,116,8,4,2129.658134366463,9.904761905,74,70.09,8.09
33,254,24,6,4523.8365149212805,13.66666667,176,82.44,7.18
18,131,13,1,2447.911314416576,11.94444444,96,76.01,7.7
36,218,13,5,4026.1171346885258,9.972222222000001,146,69.99,7.86
24,179,8,1,3233.9313599927323,12.75,107,75.5,8.22
